img,movie_name,year,genre,Overview,Director,Actor1,Actor2,Actor3,Actor4
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Bemisal,-1982,"Drama, Family","Bemisal is the story of a noble orphan, Sudhir who sacrifices everything he has, from the love of his life to his profession and reputation, to save his foster family.",Hrishikesh Mukherjee,Amitabh Bachchan,Rakhee Gulzar,Vinod Mehra,Deven Verma
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Dear Dad,(I) (2016),"Drama, Family","Dear Dad is a bittersweet coming of age story; involving a father-son duo 14 year old Shivam, and his 45 year old dad Nitin Swaminathan. The father-son duo embarks on an impromptu road trip...                 »",Tanuj Bhramar,Arvind Swamy,Ekavali Khanna,Himanshu Sharma,Bhavika Bhasin
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Mee Raqsam,-2020,Drama,"It revolves around a young girl's aspiration to become a dancer, but coming from a small village like Mijwan, everyone questions her dreams and choices. It's only her father who trusts, ...                 »",Baba Azmi,Juhaina Ahsan,Shivangi Gautam,Danish Husain,Rutu Raj Jadhav
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,All Ladies Do It,-2020,Thriller,A Handsome young man gets erotically involved with a Sultry seductive wife of an impotent man only to find himself tangles in a dangerous web of lies and cheat,Akhil Gautam,Akhil Gautam,Ajay Bafna,Vikas Sachdeva,Sejal Shah
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Hum To Mohabbat Karega,-2000,"Action, Comedy, Romance","Raju, a waiter, is crazy about TV reporter, Geeta. During an investigation, in order to prolong their meetings, he bears false witness to a murder and misleads the police with a fake description.",Kundan Shah,Karisma Kapoor,Bobby Deol,Rohit Roy,Sadashiv Amrapurkar
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Bombairiya,-2019,"Comedy, Crime, Drama","It follows the story of Meghna, who gets embroiled in a series of events after her phone gets stolen.",Pia Sukanya,Radhika Apte,Akshay Oberoi,Siddhant Kapoor,Ravi Kishan
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Guru Sishyan,-1988,"Action, Comedy","On their release from prison, two criminals join forces to prove the innocence of a wrongfully convicted fellow prisoner and in the process, also learn the truth about their own missing parents.",S.P. Muthuraman,Rajinikanth,Prabhu,Gautami,Seetha
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Aagey Se Right,-2009,"Comedy, Crime, Drama","Spurred on by his pushy mother, Kanta, slacker Dinkar Waghmare, infatuated with TV Reporter, Soniya Bhatt, is compelled to join the Mumbai Police Force as a Sub-Inspector and follow in his ...                 »",Indrajit Nattoji,Shreyas Talpade,Mahie Gill,Karan Veer Mehra,Kay Kay Menon
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Halkaa,-2018,"Drama, Family","Halkaa (Relief) is a unique take on a slum child's heroism, aspirations and dreams. The child protagonist, Pichku fights for the basic problem that he faces everyday; defecating in the open among others.",Nila Madhab Panda,Ranvir Shorey,Paoli Dam,Aryan Preet,Harish Chhabra
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Journey Bombay to Goa: Laughter Unlimited,-2007,"Action, Adventure, Comedy","After learning a secret of a treasure from a runaway criminal, a group of tourists embarks on journey to find the hidden treasure from Bombay to Goa.",Raj Pendurkar,Sunil Pal,Vijay Raaz,Raju Srivastava,Ehsaan Qureshi
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Through the Eyelashes,-1978,"Drama, Family, Romance","A young man must deal with a broken engagement ceremony, while his to-be fiancée waits to be treated for blood cancer.",Hiren Nag,Sachin Pilgaonkar,Ranjeeta Kaur,Madan Puri,Iftekhar
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Mrityudaata,-1997,"Action, Drama, Musical",Dr Ram Prasad Ghayal (Amitabh) is a surgeon whose scalpel proves to be a magic wand. He has a wife called Janaki (Dimple) and a brother called Bharat. Bharat is in love with a dancing doll ...                 »,Mehul Kumar,Amitabh Bachchan,Dimple Kapadia,Karisma Kapoor,Arbaaz Ali Khan
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Raag Desh,-2017,"Action, Drama, History",A period film based on the historic 1945 Indian National Army Red Fort Trials.,Tigmanshu Dhulia,Kunal Kapoor,Amit Sadh,Mohit Marwah,Kenneth Desai
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Love Story,-1981,"Drama, Musical, Romance","Vijay is a wealthy Builder who loves Suman while Ram a civil engineer also loves Suman who were college friends,Vijay gets jealous of Ram and Suman's friendship and leaves her marrying ...                 »",Rajendra Kumar,Rahul Rawail,Kumar Gaurav,Vijayata Pandit,Danny Denzongpa
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Gang of Ghosts,-2014,"Comedy, Horror","A group of ghosts reside in an old house and live in harmony despite cultural differences. However, when they learn that a builder plans to demolish the building, they come together to stop him.",Satish Kaushik,Sharman Joshi,Mahie Gill,Asrani,Lankesh Bhardwaj
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Jalpari: The Desert Mermaid,-2012,"Drama, Family, Mystery","When they travel to their father's ancestral village, city kids expecting a natural paradise instead find a poor, dusty town that harbors secrets.",Nila Madhab Panda,Lehar Khan,Krishang Trivedi,Parvin Dabas,Suhasini Mulay
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Nayee Padosan,-2003,Comedy,"Three young men, who are all of a marriageable age, get their hopes up on marriage, when a beautiful young woman comes to live in their neighbourhood. All three of them try a hand at romancing her, and only one succeeds.",B.H. Tharun Kumar,Vikas Kalantri,Anuj Sawhney,Aslam Khan,Mahek Chahal
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Toh Baat Pakki!,-2010,"Comedy, Drama","A pushy busybody invites a young man to be her tenant, in hopes of arranging a marriage for her younger sister; but then has to get rid off him when she believes she has found an even better match.",Kedar Shinde,Tabu,Sharman Joshi,Yuvika Chaudhary,Vatsal Sheth
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Swami,-2007,Drama,"Swami, Radha and their kid shift to Mumbai after selling off their ancestral home in a village. In Mumbai, they get their kid admitted to a school that's patronized by children belonging to...                 »",Ganesh Acharya,Manoj Bajpayee,Juhi Chawla,Maninder Wasu,Neha Pendse
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Raja Ki Ayegi Baraat,-1997,"Drama, Romance","Raja rapes Mala and the court orders him to marry her. Raja's family continues to torture Mala and attempts to kill her. However, with her good deeds, she manages to win over Raja and his family.",Ashok Gaekwad,Shadaab Khan,Rani Mukerji,Gulshan Grover,Divya Dutta
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Tujhe Meri Kasam,-2003,Romance,Rishi and Anju are childhood buddies struggle to find out if they have more than friendship between them.,Vijay K. Bhaskar,Riteish Deshmukh,Genelia D'Souza,Shakti Kapoor,Supriya Karnik
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Pyaar Koi Khel Nahin,-1999,"Drama, Romance, Thriller","Two brothers love the same woman. Sometime after she marries one of them, he is killed and his brother is expected to marry her in order to make her child legitimate.",Subhash Sehgal,Sunny Deol,Mahima Chaudhry,Apoorva Agnihotri,Dina Pathak
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Turning 30!!!,-2011,"Comedy, Drama, Romance","Naina grapples with heartbreak and a crisis in her advertising career, while facing her 30th birthday.",Alankrita Shrivastava,Gul Panag,Purab Kohli,Sid Makkar,Jeneva Talwar
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Crayon Shin-chan: Action Kamen vs. Demon,-1993,"Animation, Action, Adventure","Acton Kamen come to Shin-chan's world too seeking help from Shin-chan to defeat the Haigure Demon. Then, the adventure of Shin-chan, his family and his friend too, began.",Mitsuru Hongo,Akiko Yajima,Keiji Fujiwara,Miki Narahashi,Yumi Takada
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Thanedaar,-1990,"Action, Crime, Drama","A policeman is killed in a brawl - one of his boys is adopted by another policeman, the other whisked away and brought up by bandits. Years later, the boys meet-again on opposite sides of the law.",Raj N. Sippy,Jeetendra,Sanjay Dutt,Jaya Prada,Madhuri Dixit
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Kunwara Baap,-1974,"Comedy, Drama",A poor rickshaw-puller adopts an abandoned child and brings him up as his son but tragedy strikes when the boy becomes crippled as a result of polio infection.,Mehmood,Mehmood,Bharathi,Aachi Manorama,Bhushan Tiwari
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,The Violin Player,-2015,"Drama, Music","The Violin Player is the story of one day in the life of a Bollywood session violinist who finds expression in an unlikely place. The day unfolds to reveal startling truths about music, art, life and survival.",Bauddhayan Mukherji,Adil Hussain,Ritwick Chakraborty,Nayani Dixit,Sonam Stobgais
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Bhopal Express,-1999,Drama,"A newlywed couple's lives are changed during the lethal gas tragedy in Bhopal, India in 1984.",Mahesh Mathai,Kay Kay Menon,Nethra Raghuraman,Zeenat Aman,Vijay Raaz
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Khel Khel Mein,-1975,"Comedy, Mystery, Romance",Three youngsters play a prank on a wealthy jeweller but later find themselves framed for murder by a mysterious criminal.,Ravi Tandon,Rishi Kapoor,Neetu Singh,Rakesh Roshan,Iftekhar
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Lovefucked,-2018,"Drama, Romance","A couple's caustic, increasingly jarring interactions over a Mumbai evening strain their relationship until it threatens to break at its fraying seams.",Aadish Keluskar,Himanshu Kohli,Rohit Kokate,Khushboo Upadhyay,
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Ankahee,-2006,"Biography, Drama, Romance",A dangerous beauty queen sinks her claws into the life of a married doctor and his family.,Vikram Bhatt,Aftab Shivdasani,Ameesha Patel,Esha Deol,Amin Hajee
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Brahmachari,(I) (1968),"Comedy, Drama, Musical","Abandoned as a child, Brahmachari lives in a mortgaged house with twelve young orphans. He saves a woman from dying and she changes his life forever. But first she has to deal with her own affairs.",Bhappi Sonie,Shammi Kapoor,Rajshree,Pran,Mumtaz
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Bittoo Boss,-2012,Romance,"Bittoo Boss' is a young charming, ingenious and a fun filled wedding cameraman who takes pride in calling himself a ""Sesky Video Shooter"". He is the star of all wedding celebrations of ...                 »",Supavitra Babul,Pulkit Samrat,Rajesh Bakshi,Ujjwal Chopra,Wamiqa Gabbi
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Rolling in Money,-1988,Comedy,"A slum dweller discovers that his grandfather has left a property of 330 billion rupees for him, but he can own it only if he is able to spend 30 billions in 30 days.",Kawal Sharma,Naseeruddin Shah,Poonam Dhillon,Mandakini,Aditya Pancholi
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Khud-Daar,-1982,"Action, Drama","Hari R. Srivastav lives a middle-class life in rural India with two step-brothers, Govind and Rajesh. Circumstances compel him to get married to Seema, who dislikes Govind and Rajesh. When ...                 »",Ravi Tandon,Sanjeev Kumar,Amitabh Bachchan,Vinod Mehra,Tanuja
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Jung,-2000,"Action, Crime, Drama","A police officer is in a frantic search for a compatible bone marrow donor for his gravely ill son. The only match is a convicted vicious killer, now on the run. All he has to do is catch him.",Sanjay Gupta,Sanjay Dutt,Jackie Shroff,Aditya Pancholi,Raveena Tandon
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Safar,-1970,"Drama, Romance","Neela and Avinash are medical students, and are attracted to each other. But Avinash is poor and wants Neela to live a comfortable life. When Neela, who tutors Monto Kappor, meets his elder...                 »",Asit Sen,Rajesh Khanna,Sharmila Tagore,Feroz Khan,Ashok Kumar
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Daddy Cool: Join the Fun,-2009,"Comedy, Drama","Wealthy Goa-based Income Tax Officer Douglas Lazarus passes away after exercising on his treadmill at a speed of 10.5. A funeral is arranged, relatives are notified, and his eldest ...                 »",K. Muralimohana Rao,Sunil Shetty,Aarti Chhabria,Aashish Chaudhary,Kim Sharma
"https://m.media-amazon.com/images/M/MV5BOTc4MDM2YjYtNGY0Mi00NWNiLThhMTQtMjJhODI3MTY1NmE4XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR4,0,67,98_AL_.jpg",Ghar Ho To Aisa,-1990,Drama,"The Kumar family consists of Ramprasad, his wife, Durga; their married son, Vijay, his wife, Sharda, their daughter, Pinky; a married daughter who lives with them, Kanchan, her husband, ...                 »",Kalpataru,Anil Kapoor,Meenakshi Sheshadri,Raj Kiran,Deepti Naval
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,22 Yards,-2019,Sport,A dramatic portrayal of a victorious tale of a fallen cricket agent and a young cricketer.,Mitali Ghoshal,Barun Sobti,Amartya Ray,Rajit Kapoor,Panchi Bora
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Flight,(II) (2021),"Action, Thriller","The movie follows the journey of Ranveer Malhotra, who against all the odds, has to face deadly obstacles on a plane in order to survive.",Suraj Joshi,Vishal Arya,Babita Ashiwal,Shibani Bedi,Dhruvaditya Bhagwanani
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Agnivarsha: The Fire and the Rain,-2002,"Drama, Fantasy, Romance","In a draught-stricken kingdom, two rival priests, Yavakri and Parvasu, try to appease the rain god through their respective methods that lead to adultery, treachery, and murder.",Arjun Sajnani,Jackie Shroff,Kumar Iyengar,Raveena Tandon,Nagarjuna Akkineni
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Khauff,-2000,"Action, Crime, Drama","An assassin is sent to kill the witness from testifying against the killers. In the process, the assassin falls in love with the witness.",Sanjay Gupta,Sanjay Dutt,Manisha Koirala,Sharad S. Kapoor,Simran
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Utsav,-1984,"Drama, Music, Romance","Based on the circa 2nd century BCE to 2nd Century CE, Sanskrit play ""Daridra-Charudatta"" by the famous Indian playwright Bhasa, ""Utsav"" faithfully follows Bhasa's story-line. Vasantasena, a...                 »",Girish Karnad,Rekha,Amjad Khan,Kulbhushan Kharbanda,Shankar Nag
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Vidhaata,-1982,"Action, Drama","When Kunal decides to avenge Abu Baba's death, he discovers his grandfather's true identity and the reason behind his father's death.",Subhash Ghai,Tom Alter,Harbans Darshan M. Arora,Birbal,Krishan Dhawan
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,Nastik,-1983,"Action, Drama",A devout Hindu priest's son sees his father murdered and his mother and sister burned alive. He becomes an atheist and vows to avenge his family's murders at the hands of an evil landowner and smuggler.,Pramod Chakravorty,Amitabh Bachchan,Hema Malini,Pran,Deven Verma
https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,3 Storeys,-2018,Drama,"""3 Storeys"" is an intriguing film full of twists and turns. Over the course of 3 acts, dark secrets and past regrets are revealed, and it becomes clear that life in this small community is ...                 »",Arjun Mukerjee,Aisha Ahmed,Tarun Anand,Richa Chadha,Gopal Das
